"creditcardid","cardtype"
255,SuperiorCard
14583,Distinguish
18248,Vista
15877,ColonialVoice
8457,Vista
15985,ColonialVoice
226,SuperiorCard
18277,ColonialVoice
15219,Vista
6901,ColonialVoice
5040,Vista
6936,Vista
17101,Distinguish
17912,SuperiorCard
12374,SuperiorCard
936,Distinguish
4921,SuperiorCard
17379,Distinguish
7115,Distinguish
18988,ColonialVoice
10614,Vista
3735,Vista
5523,Distinguish
1942,Vista
14414,SuperiorCard
18555,Vista
5532,Vista
4959,SuperiorCard
14161,ColonialVoice
5286,Vista
14923,Vista
3138,Distinguish
7991,Vista
4881,ColonialVoice
16580,Vista
5994,ColonialVoice
5445,Distinguish
14119,ColonialVoice
17721,SuperiorCard
11853,ColonialVoice
3900,ColonialVoice
5558,SuperiorCard
16965,ColonialVoice
7232,ColonialVoice
12837,SuperiorCard
10922,SuperiorCard
6410,Vista
3819,ColonialVoice
12509,Distinguish
1748,SuperiorCard
11150,ColonialVoice
7203,SuperiorCard
5022,ColonialVoice
2964,SuperiorCard
5597,Distinguish
6666,Vista
17277,Vista
4316,Vista
6026,SuperiorCard
16693,Distinguish
6561,Distinguish
2778,SuperiorCard
10993,SuperiorCard
5676,SuperiorCard
262,SuperiorCard
18858,SuperiorCard
11778,Distinguish
7077,Distinguish
9643,SuperiorCard
10581,Distinguish
17377,Vista
13911,Vista
17571,SuperiorCard
15282,Vista
6342,ColonialVoice
4479,ColonialVoice
17835,ColonialVoice
13827,Vista
9392,Vista
12933,ColonialVoice
14143,ColonialVoice
8600,SuperiorCard
18342,Distinguish
15131,Vista
11562,SuperiorCard
11289,Vista
2577,SuperiorCard
16438,Distinguish
2664,SuperiorCard
3195,SuperiorCard
4371,Distinguish
8799,Distinguish
13209,ColonialVoice
15694,ColonialVoice
9217,ColonialVoice
9841,Vista
9139,Vista
7433,Vista
17984,SuperiorCard
3031,ColonialVoice
5488,Distinguish
6992,Distinguish
10745,Vista
18652,Vista
3221,ColonialVoice
4992,ColonialVoice
14723,ColonialVoice
18423,Distinguish
14091,ColonialVoice
8197,SuperiorCard
14754,Distinguish
8127,ColonialVoice
3194,SuperiorCard
338,ColonialVoice
13191,Distinguish
6012,Vista
2660,ColonialVoice
10635,ColonialVoice
7865,SuperiorCard
16493,SuperiorCard
5580,Vista
7222,ColonialVoice
491,Vista
8953,Distinguish
11068,Vista
990,Vista
13941,Vista
10877,Distinguish
17383,SuperiorCard
11915,Vista
2835,SuperiorCard
3787,Distinguish
8033,Distinguish
105,Distinguish
8738,Vista
13645,Vista
14045,Vista
9080,Distinguish
11106,SuperiorCard
12039,Vista
8135,ColonialVoice
3953,Distinguish
11411,Distinguish
6601,ColonialVoice
19228,Vista
15514,ColonialVoice
64,ColonialVoice
5427,Vista
4341,Distinguish
11438,Vista
16503,ColonialVoice
14132,Vista
8505,Vista
15578,Vista
918,SuperiorCard
11742,Distinguish
7353,SuperiorCard
12919,ColonialVoice
18146,Distinguish
4507,Vista
16923,ColonialVoice
8987,Distinguish
8537,ColonialVoice
408,Distinguish
7873,ColonialVoice
13695,Distinguish
13023,SuperiorCard
13918,SuperiorCard
18664,ColonialVoice
18838,Distinguish
3139,Distinguish
5404,Vista
5304,Vista
4394,ColonialVoice
7860,Vista
6639,SuperiorCard
548,SuperiorCard
16687,Distinguish
5603,Vista
15695,Vista
12035,ColonialVoice
7017,Vista
952,Vista
18322,SuperiorCard
14812,ColonialVoice
9171,SuperiorCard
19139,SuperiorCard
10988,SuperiorCard
13747,ColonialVoice
12510,Distinguish
12970,Distinguish
3870,Vista
3186,ColonialVoice
11843,SuperiorCard
4174,ColonialVoice
14670,SuperiorCard
17385,SuperiorCard
16456,Vista
9543,Vista
12980,ColonialVoice
11539,Vista
16103,ColonialVoice
15359,ColonialVoice
286,ColonialVoice
14941,Vista
5238,Vista
11360,SuperiorCard
16564,Distinguish
14061,Vista
5504,Distinguish
19041,Vista
7559,SuperiorCard
8707,SuperiorCard
16914,Distinguish
13238,SuperiorCard
11246,Vista
12859,ColonialVoice
17263,ColonialVoice
309,Vista
2874,SuperiorCard
349,ColonialVoice
14610,ColonialVoice
7713,Distinguish
1419,SuperiorCard
2665,ColonialVoice
14779,ColonialVoice
5618,Vista
8304,ColonialVoice
14636,Vista
8470,Distinguish
12083,SuperiorCard
935,Vista
5752,SuperiorCard
8687,Vista
16044,Distinguish
7231,Vista
6508,Distinguish
203,Vista
14834,Vista
671,Vista
14516,ColonialVoice
13000,Vista
8586,Distinguish
207,Distinguish
1307,Vista
13951,SuperiorCard
206,Vista
17401,Vista
10075,Distinguish
3150,Vista
6670,ColonialVoice
9980,SuperiorCard
8950,Vista
1208,Vista
5920,ColonialVoice
5032,ColonialVoice
824,ColonialVoice
5575,SuperiorCard
1842,Vista
12598,Vista
5299,ColonialVoice
6610,ColonialVoice
13178,SuperiorCard
6013,Distinguish
17832,ColonialVoice
15757,Vista
10004,Vista
9722,Distinguish
4993,Vista
17898,Distinguish
13903,ColonialVoice
14347,Vista
16639,Distinguish
11707,Distinguish
15619,Distinguish
9226,SuperiorCard
10181,Distinguish
734,Vista
15404,ColonialVoice
17258,Distinguish
15819,ColonialVoice
4486,SuperiorCard
15574,ColonialVoice
13607,SuperiorCard
9938,ColonialVoice
17620,Vista
2330,SuperiorCard
16648,ColonialVoice
8398,Distinguish
16662,SuperiorCard
5355,Vista
15354,Vista
18632,Vista
8473,Vista
5074,Vista
9547,Vista
8299,Distinguish
5804,ColonialVoice
2046,Distinguish
15581,SuperiorCard
9172,SuperiorCard
17592,Distinguish
911,Vista
8917,SuperiorCard
16172,Distinguish
12932,SuperiorCard
15252,Vista
6617,ColonialVoice
816,Distinguish
13403,ColonialVoice
9844,Vista
10967,ColonialVoice
767,ColonialVoice
6378,Distinguish
12450,ColonialVoice
614,ColonialVoice
264,Distinguish
15061,SuperiorCard
18597,Distinguish
12439,Vista
5429,Distinguish
17619,Distinguish
16269,Distinguish
14804,SuperiorCard
4638,ColonialVoice
7414,Vista
2694,Vista
1619,SuperiorCard
4455,SuperiorCard
2381,SuperiorCard
4184,Distinguish
3856,SuperiorCard
6974,SuperiorCard
13569,ColonialVoice
4123,Vista
12344,ColonialVoice
16719,Vista
15069,Distinguish
13043,Vista
6256,ColonialVoice
9385,ColonialVoice
5559,Distinguish
18020,Distinguish
6859,SuperiorCard
3695,ColonialVoice
3578,ColonialVoice
6212,SuperiorCard
9517,Vista
1584,Distinguish
9959,SuperiorCard
17141,Vista
16676,Vista
8020,ColonialVoice
17005,Distinguish
3831,ColonialVoice
5073,SuperiorCard
16473,Distinguish
11353,Distinguish
9826,Vista
55,ColonialVoice
7767,Distinguish
2840,SuperiorCard
7101,ColonialVoice
11604,SuperiorCard
2642,Vista
16922,Distinguish
4177,SuperiorCard
1814,SuperiorCard
4890,ColonialVoice
15113,Vista
2530,SuperiorCard
4564,Vista
18273,SuperiorCard
7878,SuperiorCard
18766,SuperiorCard
14028,Distinguish
5782,Distinguish
3716,SuperiorCard
8698,Distinguish
11172,SuperiorCard
8227,ColonialVoice
15947,Distinguish
9198,SuperiorCard
17072,SuperiorCard
12348,ColonialVoice
18091,Vista
1083,Distinguish
12548,Distinguish
9582,Vista
10182,Distinguish
5519,SuperiorCard
16772,Vista
10185,Distinguish
17493,SuperiorCard
599,ColonialVoice
7644,Distinguish
3386,Vista
993,ColonialVoice
15942,Vista
2975,Distinguish
5602,Distinguish
175,ColonialVoice
3404,Distinguish
2387,ColonialVoice
5805,Distinguish
19164,ColonialVoice
16472,SuperiorCard
7819,ColonialVoice
18678,ColonialVoice
6505,ColonialVoice
2334,SuperiorCard
3702,SuperiorCard
2743,Vista
6177,SuperiorCard
5240,Vista
7385,SuperiorCard
1109,SuperiorCard
7459,Vista
15014,Vista
15250,Distinguish
2255,Distinguish
13796,ColonialVoice
11793,ColonialVoice
17756,ColonialVoice
3547,Vista
13239,ColonialVoice
3471,SuperiorCard
18076,Vista
11280,Distinguish
14954,Distinguish
11648,ColonialVoice
8332,Distinguish
15243,ColonialVoice
17530,ColonialVoice
7475,ColonialVoice
9399,Vista
13068,ColonialVoice
11484,ColonialVoice
4898,Distinguish
17941,ColonialVoice
2368,SuperiorCard
2980,Vista
10261,Distinguish
8211,SuperiorCard
1206,SuperiorCard
1832,Vista
15082,SuperiorCard
2062,SuperiorCard
1409,Vista
12259,Distinguish
12244,Distinguish
10960,SuperiorCard
12791,Distinguish
17901,ColonialVoice
9088,ColonialVoice
14937,Distinguish
21,SuperiorCard
10678,Vista
16112,Vista
2704,ColonialVoice
11875,Vista
5544,ColonialVoice
18771,Vista
8136,SuperiorCard
15214,ColonialVoice
2466,Distinguish
10660,SuperiorCard
11030,ColonialVoice
15364,Vista
1129,ColonialVoice
8349,Vista
4999,Vista
18462,Distinguish
14425,Vista
14239,SuperiorCard
17257,ColonialVoice
8739,Distinguish
2556,ColonialVoice
12389,SuperiorCard
10406,Vista
15071,ColonialVoice
16624,Vista
3790,Distinguish
10415,Distinguish
4418,Distinguish
12832,SuperiorCard
2715,SuperiorCard
6681,SuperiorCard
6557,Distinguish
13570,Distinguish
9432,Vista
713,ColonialVoice
13222,Distinguish
16975,Vista
669,Vista
18480,SuperiorCard
16901,Distinguish
1316,SuperiorCard
11493,Distinguish
1644,Distinguish
3859,ColonialVoice
8044,ColonialVoice
5906,Vista
19077,Distinguish
12567,Distinguish
330,Distinguish
5545,Vista
3752,ColonialVoice
17797,Vista
6141,ColonialVoice
1046,Vista
17481,ColonialVoice
16022,Vista
8312,ColonialVoice
4810,ColonialVoice
6071,SuperiorCard
5147,SuperiorCard
16116,SuperiorCard
5631,ColonialVoice
14335,Vista
6178,Distinguish
13141,Distinguish
756,SuperiorCard
1205,Distinguish
3970,ColonialVoice
18072,SuperiorCard
18331,ColonialVoice
583,Distinguish
12901,Vista
14527,ColonialVoice
13085,ColonialVoice
6892,Vista
11196,Distinguish
11405,ColonialVoice
15216,SuperiorCard
11605,SuperiorCard
10768,Vista
4662,ColonialVoice
12630,Distinguish
6134,Vista
2834,Vista
4824,ColonialVoice
2340,Distinguish
4409,SuperiorCard
14778,Distinguish
2339,SuperiorCard
16954,Distinguish
18065,Vista
18520,ColonialVoice
15342,Vista
15488,SuperiorCard
13534,Distinguish
3979,ColonialVoice
17447,ColonialVoice
10933,SuperiorCard
2033,ColonialVoice
17847,Distinguish
11662,SuperiorCard
6837,ColonialVoice
16936,SuperiorCard
18129,Vista
7240,Distinguish
6649,SuperiorCard
5864,Distinguish
14728,Distinguish
2710,Vista
15221,SuperiorCard
8316,SuperiorCard
10046,ColonialVoice
7216,Distinguish
8675,Distinguish
15177,ColonialVoice
16762,Vista
4080,SuperiorCard
11871,SuperiorCard
11384,SuperiorCard
13305,Distinguish
13421,Distinguish
7242,ColonialVoice
14523,SuperiorCard
2889,Vista
1105,Distinguish
13687,SuperiorCard
13122,Vista
17218,ColonialVoice
11883,ColonialVoice
10726,Distinguish
4913,Vista
9806,ColonialVoice
11531,Vista
18742,ColonialVoice
939,Distinguish
12139,Vista
14700,Vista
7007,Distinguish
7148,Distinguish
11592,Vista
11336,ColonialVoice
2870,Distinguish
3052,Distinguish
13360,Distinguish
18115,Vista
308,SuperiorCard
5083,Vista
7681,ColonialVoice
3220,ColonialVoice
18493,SuperiorCard
13390,Vista
11382,ColonialVoice
1804,Distinguish
5029,SuperiorCard
5152,SuperiorCard
18855,Vista
1912,Distinguish
8064,SuperiorCard
17929,Vista
17496,SuperiorCard
2493,ColonialVoice
1389,Vista
4904,SuperiorCard
17114,Vista
6183,Distinguish
2514,ColonialVoice
5913,Vista
10170,Distinguish
17887,ColonialVoice
6703,ColonialVoice
4580,Distinguish
6684,Vista
2947,Vista
13659,SuperiorCard
10784,Distinguish
3502,Vista
13493,SuperiorCard
11304,ColonialVoice
9094,Vista
12069,Distinguish
15807,Vista
8291,Distinguish
13101,Vista
17292,ColonialVoice
376,SuperiorCard
3449,ColonialVoice
643,Vista
18218,SuperiorCard
1962,SuperiorCard
7889,ColonialVoice
10218,Vista
5919,Vista
13303,Vista
4710,Vista
8609,Vista
14141,Distinguish
5245,SuperiorCard
464,SuperiorCard
10162,Distinguish
15204,SuperiorCard
14885,Vista
3409,SuperiorCard
10629,SuperiorCard
49,SuperiorCard
5007,ColonialVoice
12395,ColonialVoice
404,SuperiorCard
6124,Distinguish
15172,SuperiorCard
18181,ColonialVoice
9835,Distinguish
15448,ColonialVoice
16691,ColonialVoice
380,ColonialVoice
17175,Distinguish
7329,Distinguish
16567,Vista
821,Vista
11409,Vista
3537,ColonialVoice
6809,SuperiorCard
953,SuperiorCard
13270,ColonialVoice
69,ColonialVoice
16421,SuperiorCard
9791,SuperiorCard
7554,SuperiorCard
7753,SuperiorCard
7149,Distinguish
5038,SuperiorCard
7686,Vista
5081,Vista
3556,Vista
2289,SuperiorCard
148,SuperiorCard
11863,ColonialVoice
18007,Distinguish
3087,Distinguish
14046,Distinguish
14575,ColonialVoice
13363,Vista
14015,ColonialVoice
11909,ColonialVoice
1425,Distinguish
8350,SuperiorCard
7348,ColonialVoice
13029,ColonialVoice
18722,Distinguish
14545,SuperiorCard
16304,ColonialVoice
16681,ColonialVoice
2232,ColonialVoice
863,SuperiorCard
6226,Distinguish
6755,SuperiorCard
12755,Vista
14687,Vista
4013,Vista
16759,SuperiorCard
16769,Distinguish
2346,Vista
6735,Vista
12955,ColonialVoice
9371,SuperiorCard
18852,Distinguish
18720,ColonialVoice
18643,Distinguish
19061,Vista
13213,SuperiorCard
14040,Vista
18624,Vista
4041,SuperiorCard
9201,Vista
13181,ColonialVoice
5100,Distinguish
8534,SuperiorCard
5727,SuperiorCard
15925,ColonialVoice
4942,Vista
3785,ColonialVoice
9670,Vista
10865,Vista
4780,ColonialVoice
1596,SuperiorCard
18960,SuperiorCard
4044,SuperiorCard
3621,Vista
9928,Vista
14237,SuperiorCard
5216,SuperiorCard
16633,SuperiorCard
7054,Distinguish
6130,Distinguish
19130,Distinguish
4209,Vista
13422,Vista
6446,Vista
6006,Vista
17622,ColonialVoice
7409,SuperiorCard
895,ColonialVoice
5820,SuperiorCard
9942,SuperiorCard
7765,Distinguish
776,ColonialVoice
5491,SuperiorCard
16074,Vista
8141,Distinguish
8835,Distinguish
14569,ColonialVoice
417,SuperiorCard
4733,Vista
3048,ColonialVoice
4988,Vista
4065,Distinguish
2892,Distinguish
6386,Vista
2529,Vista
10883,Distinguish
18917,Distinguish
10355,ColonialVoice
10572,ColonialVoice
12976,ColonialVoice
2605,Vista
10072,Vista
5910,SuperiorCard
2926,SuperiorCard
3880,ColonialVoice
16501,ColonialVoice
5786,ColonialVoice
8518,Vista
8083,SuperiorCard
5789,Distinguish
16303,SuperiorCard
13539,SuperiorCard
9409,Vista
16796,ColonialVoice
14395,Vista
4782,Vista
870,ColonialVoice
2360,Vista
9906,Vista
4797,ColonialVoice
15097,Vista
1585,Vista
9295,ColonialVoice
7012,Distinguish
15358,Distinguish
7436,Vista
2942,ColonialVoice
18587,SuperiorCard
6747,Vista
3128,ColonialVoice
1751,Distinguish
14159,SuperiorCard
6019,ColonialVoice
7095,SuperiorCard
2817,SuperiorCard
7757,ColonialVoice
10780,Vista
9878,SuperiorCard
13901,SuperiorCard
15687,SuperiorCard
7089,SuperiorCard
13754,SuperiorCard
13438,ColonialVoice
16164,Vista
17754,SuperiorCard
13304,ColonialVoice
11347,ColonialVoice
10705,Vista
11225,Vista
1794,Vista
7674,SuperiorCard
7695,Vista
15119,ColonialVoice
6268,ColonialVoice
4803,ColonialVoice
628,Vista
16258,Distinguish
12138,ColonialVoice
11508,Vista
12054,ColonialVoice
9066,Distinguish
12765,Vista
7891,ColonialVoice
2226,SuperiorCard
8604,SuperiorCard
4738,SuperiorCard
7719,Distinguish
6412,Vista
11399,Vista
1911,Distinguish
9879,SuperiorCard
263,SuperiorCard
15765,Distinguish
11087,ColonialVoice
12228,ColonialVoice
3956,Distinguish
15455,Distinguish
15409,Distinguish
6317,Vista
17155,Vista
9988,Vista
10119,Distinguish
1959,Vista
5959,SuperiorCard
11404,ColonialVoice
17508,SuperiorCard
799,Vista
4861,Vista
12760,SuperiorCard
5561,ColonialVoice
9188,ColonialVoice
6224,Vista
15540,ColonialVoice
10308,Vista
12183,ColonialVoice
12711,Distinguish
11728,Vista
3829,SuperiorCard
2252,ColonialVoice
1721,Vista
3838,Vista
12927,Vista
4786,ColonialVoice
145,ColonialVoice
14654,SuperiorCard
1499,ColonialVoice
8969,Vista
13678,ColonialVoice
2522,SuperiorCard
11794,ColonialVoice
3908,ColonialVoice
11430,SuperiorCard
15159,Distinguish
11657,Vista
13430,Vista
4570,ColonialVoice
17410,Vista
8562,Distinguish
9975,Distinguish
6322,Distinguish
12006,Distinguish
15414,ColonialVoice
9154,ColonialVoice
3472,SuperiorCard
12040,Vista
9962,SuperiorCard
17140,Vista
1195,SuperiorCard
2798,SuperiorCard
2332,ColonialVoice
5753,SuperiorCard
18436,ColonialVoice
1519,Vista
11264,ColonialVoice
16131,ColonialVoice
9325,Distinguish
12268,SuperiorCard
12121,SuperiorCard
17557,ColonialVoice
17138,ColonialVoice
9876,ColonialVoice
12151,ColonialVoice
5384,SuperiorCard
16986,SuperiorCard
13284,Distinguish
12888,SuperiorCard
13800,SuperiorCard
4653,Vista
11461,Vista
16617,SuperiorCard
13762,Vista
7142,Distinguish
8001,SuperiorCard
1944,Vista
13021,ColonialVoice
7696,Distinguish
16788,Distinguish
2517,SuperiorCard
12728,SuperiorCard
18657,Vista
4001,Distinguish
7668,Vista
1217,ColonialVoice
4083,Vista
11580,ColonialVoice
16060,Vista
16061,Distinguish
17889,SuperiorCard
3630,ColonialVoice
17087,ColonialVoice
6519,Vista
1583,Distinguish
14899,ColonialVoice
5220,Vista
7853,Distinguish
17859,Vista
19207,ColonialVoice
12958,Vista
6616,ColonialVoice
14783,Distinguish
18074,Vista
16124,Vista
13928,ColonialVoice
6942,Distinguish
12552,Distinguish
7908,Distinguish
14259,Vista
1399,ColonialVoice
916,SuperiorCard
2585,ColonialVoice
15944,Distinguish
17537,Distinguish
7608,SuperiorCard
3155,SuperiorCard
11801,Distinguish
13781,Distinguish
6373,Vista
19178,ColonialVoice
17732,SuperiorCard
2721,ColonialVoice
8085,SuperiorCard
7749,ColonialVoice
3896,Vista
19187,Vista
17522,Vista
14532,SuperiorCard
11180,ColonialVoice
9258,ColonialVoice
16835,SuperiorCard
11521,Distinguish
16245,Vista
10234,SuperiorCard
13058,SuperiorCard
10535,ColonialVoice
9593,Distinguish
14977,SuperiorCard
454,Distinguish
12553,SuperiorCard
17883,ColonialVoice
11675,Vista
11049,Vista
11840,SuperiorCard
818,ColonialVoice
3920,Distinguish
10006,Vista
17824,SuperiorCard
1733,SuperiorCard
16637,Vista
18467,ColonialVoice
4541,SuperiorCard
6955,Vista
7632,ColonialVoice
7435,ColonialVoice
7405,ColonialVoice
5794,ColonialVoice
11620,Distinguish
7004,Vista
11910,SuperiorCard
8032,Distinguish
1552,SuperiorCard
17665,SuperiorCard
1727,ColonialVoice
14426,Distinguish
3890,Distinguish
9961,Distinguish
13316,ColonialVoice
18132,SuperiorCard
8200,Distinguish
13396,Distinguish
181,ColonialVoice
17015,Distinguish
1628,Distinguish
12766,Distinguish
18976,Vista
12319,Distinguish
5881,SuperiorCard
6577,SuperiorCard
5200,Vista
589,ColonialVoice
9916,SuperiorCard
7784,ColonialVoice
11199,Distinguish
2983,SuperiorCard
17096,Distinguish
4764,Distinguish
19038,Distinguish
8178,SuperiorCard
5505,Vista
12028,Distinguish
9823,Vista
487,Vista
5067,Distinguish
8443,Distinguish
2345,Vista
1369,Distinguish
11040,Vista
13362,Vista
1328,ColonialVoice
10740,SuperiorCard
11228,SuperiorCard
12055,ColonialVoice
13288,SuperiorCard
5183,Vista
7728,SuperiorCard
8994,SuperiorCard
13674,Distinguish
18144,SuperiorCard
1508,ColonialVoice
18775,SuperiorCard
17979,Vista
18528,SuperiorCard
3910,SuperiorCard
9046,Distinguish
11942,Vista
18971,SuperiorCard
36,Vista
4088,Distinguish
14880,SuperiorCard
11469,Vista
4909,Distinguish
2454,Vista
6327,ColonialVoice
17980,ColonialVoice
2824,Vista
9196,ColonialVoice
12974,Vista
17811,ColonialVoice
9259,ColonialVoice
13121,Distinguish
15948,ColonialVoice
746,Vista
13573,SuperiorCard
1071,ColonialVoice
13171,ColonialVoice
6985,ColonialVoice
3070,ColonialVoice
13587,ColonialVoice
19122,ColonialVoice
15915,ColonialVoice
13499,SuperiorCard
6196,SuperiorCard
1879,ColonialVoice
10156,Distinguish
3368,ColonialVoice
2573,ColonialVoice
8449,SuperiorCard
180,Distinguish
6448,ColonialVoice
1290,SuperiorCard
11267,SuperiorCard
18688,SuperiorCard
8389,ColonialVoice
987,ColonialVoice
5234,Distinguish
4871,ColonialVoice
9397,SuperiorCard
7651,Distinguish
4675,Distinguish
6704,Distinguish
12551,ColonialVoice
17894,Distinguish
11458,SuperiorCard
12931,Distinguish
14099,Distinguish
16608,SuperiorCard
11700,SuperiorCard
14710,ColonialVoice
9208,Vista
10136,Distinguish
4291,Distinguish
2969,Distinguish
13913,Distinguish
8446,SuperiorCard
12449,ColonialVoice
2280,SuperiorCard
16893,Distinguish
6140,Distinguish
11726,Distinguish
9465,Distinguish
9489,Vista
17065,Distinguish
3658,Vista
16811,ColonialVoice
9882,ColonialVoice
13557,ColonialVoice
18525,Vista
15178,SuperiorCard
6676,Distinguish
12325,Vista
17516,Distinguish
7434,ColonialVoice
3855,Vista
1707,Vista
17890,Distinguish
1271,ColonialVoice
392,Vista
3251,SuperiorCard
27,SuperiorCard
11868,ColonialVoice
5177,ColonialVoice
4903,Distinguish
18831,SuperiorCard
11426,Vista
280,Vista
8324,Distinguish
16012,ColonialVoice
1636,Vista
4843,SuperiorCard
18527,SuperiorCard
12695,Vista
10654,ColonialVoice
7653,Vista
5606,ColonialVoice
4837,SuperiorCard
14867,SuperiorCard
8970,Distinguish
18162,Distinguish
152,SuperiorCard
15193,Distinguish
578,Vista
4335,Vista
18058,SuperiorCard
5512,Vista
17549,SuperiorCard
1645,Vista
15547,ColonialVoice
11466,SuperiorCard
948,SuperiorCard
10964,SuperiorCard
13566,ColonialVoice
17109,Distinguish
10866,Distinguish
14596,Vista
18025,ColonialVoice
10955,Vista
13139,ColonialVoice
3425,ColonialVoice
15892,Distinguish
9761,ColonialVoice
9283,ColonialVoice
16745,Vista
1595,Distinguish
9776,SuperiorCard
17420,SuperiorCard
12717,Vista
6015,ColonialVoice
1376,SuperiorCard
11632,ColonialVoice
2978,SuperiorCard
13386,Distinguish
13429,Vista
18286,ColonialVoice
6281,SuperiorCard
7269,ColonialVoice
4098,Distinguish
9307,ColonialVoice
13132,ColonialVoice
10683,SuperiorCard
14833,Distinguish
18406,Distinguish
932,ColonialVoice
10253,Distinguish
18388,ColonialVoice
